 burst ID delayed:age delayed:massformed delayed:metallicity delayed:tau dust:Av nebular:logU redshift stellar_mass formed_mass sfr ssfr nsfr mass_weighted_age tform tquench mass_weighted_zmet chisq_phot continuum
1455 0.0 1512079 1.44224 9.46961 1.11485 7.83985 0.81493 -2.38403 2.04863 9.28804 9.46961 3.75661 -8.73629 0.57263 0.51026 2.58776 99.0 1.11288 11.44012 1.0527000000000001e-19
1456 0.27 1512105 0.01816 8.60562 0.15992 7.78525 0.57344 -1.55067 2.96851 8.57896 8.60562 4.04452 -7.97048 1.33109 0.00613 2.13013 99.0 0.15998 23.80266 3.8515000000000003e-19
1457 0.04 1512149 0.18199 8.4737 0.025 7.59378 0.04805 -2.16253 3.33478 8.36766 8.4737 2.25606 -7.99321 1.16701 0.06119 1.80417 99.0 0.02505 118.83359 1.7006000000000002e-19
1458 0.01 1512174 0.67234 9.50468 1.17017 8.03273 0.25632 -1.80681 2.65933 9.35072 9.50468 8.38789 -8.42585 0.80055 0.23006 2.17736 99.0 1.16739 16.50123 5.039300000000001e-19
1459 0.27 1512181 0.01684 8.20982 0.29597 7.1575 0.16381 -2.51766 2.95445 8.18402 8.20982 1.6258 -7.97174 1.33337 0.0057 2.14189 99.0 0.29585 13.03134 5.008400000000001e-19
1460 0.27 1512337 0.01796 9.17163 1.81928 7.08785 1.23462 -1.20189 3.95031 9.14026 9.17163 14.88939 -7.96518 1.18786 0.00606 1.52963 99.0 1.81322 53.9373 9.5232e-20
1461 0.3 1512389 0.01081 8.19882 1.4973 7.12367 0.12574 -3.71573 3.49063 8.17963 8.19882 1.58513 -7.97857 1.25144 0.00372 1.77522 99.0 1.49292 70.01797 4.0222000000000003e-19
1462 0.3 1512423 0.01052 8.38204 1.97662 7.5307 0.18802 -1.01409 3.99651 8.35917 8.38204 2.41708 -7.97734 1.1824 0.00363 1.51384 99.0 1.97204 737.22372 3.4185000000000003e-19
1463 0.3 1512509 0.01028 8.86112 1.95014 7.13767 0.59742 -1.04385 3.99173 8.84012 8.86112 7.28407 -7.9781 1.18302 0.00355 1.51622 99.0 1.94555 167.83116 3.4962e-19
1464 -0.13 1512517 0.80149 9.16335 0.00766 0.06878 0.10315 -3.64662 1.61039 8.93204 9.16335 0.00492 -11.25731 -1.8947 0.66442 3.28748 3.73157 0.00768 199.41042 1.6504e-20
1465 0.3 1512681 0.01186 8.0371 1.29292 7.15139 0.07929 -3.14211 3.61654 8.01467 8.0371 1.09232 -7.97725 1.23357 0.00406 1.70308 99.0 1.2898 47.22885 2.6349e-19
1466 0.0 1512867 1.50729 9.27587 1.39958 7.98406 0.14045 -2.23846 2.55753 9.09205 9.27587 2.31324 -8.74546 0.47513 0.52618 2.00715 99.0 1.39409 8.4492 2.0116000000000001e-19
1467 0.29 1513048 0.01346 8.01452 0.8675 7.23386 0.04848 -3.69229 3.30094 7.99239 8.01452 1.03698 -7.97489 1.2793 0.00459 1.88946 99.0 0.8668 26.71763 3.5678000000000004e-19
1468 0.01 1513088 0.82751 9.68381 1.38683 7.9579 0.2052 -2.00672 2.08135 9.52245 9.68381 10.56774 -8.50461 0.82836 0.28388 2.82098 99.0 1.38144 87.82802 1.5565e-18
1469 0.29 1513119 0.01279 7.72994 0.26581 7.04448 0.72422 -2.16787 1.57503 7.70787 7.72994 0.53851 -7.97916 1.60615 0.00436 4.0209 99.0 0.2657 19.49595 2.8645000000000002e-19
1470 0.02 1544682 0.41251 9.67613 0.60136 7.38569 0.69087 -2.11078 2.38044 9.54188 9.67613 19.75943 -8.24358 1.05446 0.13974 2.56122 99.0 0.60138 13.59461 5.953200000000001e-19
1471 -0.01 1547038 1.77528 9.28905 0.03194 0.47992 0.23199 -2.63417 1.54684 9.05766 9.28905 0.43494 -9.40787 -0.03356 0.94272 3.11403 99.0 0.03221 32.22945 2.0259000000000003e-19
1472 0.14 1547423 0.05793 9.33036 0.13733 7.32393 0.62868 -2.55112 2.94792 9.26383 9.33036 21.43059 -7.9382 1.33348 0.01935 2.12985 99.0 0.13737 19.04804 8.361900000000001e-19
1473 0.3 1547771 0.01129 7.61666 0.12391 6.80812 0.38735 -3.8725 1.87791 7.60062 7.61666 0.41487 -7.9813 1.53615 0.00388 3.42311 99.0 0.124 40.19503 3.6338e-19
1474 -0.05 1548652 1.21051 10.19159 0.00342 0.14253 0.59777 -3.22664 1.50766 9.94522 10.19159 0.2543 -10.54198 -1.16761 0.92797 3.25078 4.06151 0.005 260.35318 6.1641e-20
1475 0.01 1548843 0.98601 10.35336 0.44291 7.36154 0.79968 -3.48664 3.10964 10.18119 10.35336 40.09957 -8.57996 0.56362 0.3437 1.69281 99.0 0.44322 9.30439 3.7636000000000005e-19
1476 0.0 1548862 2.14618 11.20247 0.69622 7.2201 1.81652 -2.34812 2.32416 11.00192 11.20247 131.78475 -8.89078 0.34721 0.75978 2.01085 99.0 0.69791 10.7099 1.9216e-19
1477 0.3 1549295 0.01023 7.89669 0.36715 6.98955 0.49892 -1.68354 2.08323 7.88202 7.89669 0.79056 -7.98432 1.49264 0.00353 3.09664 99.0 0.36708 170.85948 3.5865e-19
1478 0.3 1549296 0.01084 8.14125 0.34015 7.49233 0.74289 -1.44355 2.0858 8.12449 8.14125 1.38835 -7.98309 1.49211 0.00373 3.09248 99.0 0.34005 30.04783 3.135e-19
1479 0.0 1549523 1.2917 9.86934 1.56976 8.15014 0.41445 -1.8617 2.77098 9.68878 9.86934 10.47425 -8.67998 0.50494 0.4482 1.85091 99.0 1.56326 8.37917 3.2888000000000003e-19
1480 0.3 1549594 0.01211 8.29821 0.29653 7.27737 0.82509 -2.26773 2.95878 8.27884 8.29821 1.9928 -7.98059 1.33272 0.00414 2.14028 99.0 0.2964 17.40998 1.2331e-19
1481 0.3 1550354 0.01061 7.53795 0.30664 7.03812 0.5955 -2.42897 2.06605 7.52178 7.53795 0.3461 -7.98361 1.49619 0.00366 3.1218 99.0 0.30652 97.3586 1.4511e-19
1482 0.01 1551178 1.10084 9.28506 1.17537 7.98755 0.59012 -2.34226 2.47939 9.11142 9.28506 3.31852 -8.60948 0.6199 0.37944 2.21353 99.0 1.17263 12.42709 9.4576e-20
1483 0.0 1551607 1.62778 9.11834 1.14996 8.42372 0.08249 -2.10636 1.95681 8.93195 9.11834 1.50754 -8.76968 0.56829 0.56162 2.74241 99.0 1.14748 13.62164 3.5960000000000005e-19
1484 0.01 1551739 1.06215 9.33984 1.11955 7.54649 0.64978 -2.29867 2.66747 9.1638 9.33984 3.67962 -8.60023 0.58467 0.36643 1.96455 99.0 1.1175 5.86863 6.7838e-20
1485 0.01 1551742 0.88811 9.32752 1.22254 7.71249 0.50598 -2.34706 3.41998 9.16593 9.32752 4.57567 -8.52681 0.57299 0.30299 1.51245 99.0 1.21913 3.51459 5.9244e-20
1486 0.3 1551756 0.01201 8.9388 0.50089 6.7772 1.11461 -3.64105 3.41443 8.92051 8.9388 8.71068 -7.9797 1.26249 0.00411 1.82027 99.0 0.50039 36.94065 1.6216000000000002e-19
1487 0.0 1551761 1.63264 9.79578 0.28816 8.3853 0.27636 -3.07557 2.80513 9.60544 9.79578 6.95616 -8.77005 0.39652 0.57175 1.71098 99.0 0.28857 15.72967 3.7525000000000004e-19
1488 0.15 1551988 0.05596 8.06915 0.02092 6.93383 0.01003 -1.47594 2.24484 8.00436 8.06915 1.17599 -7.93573 1.45997 0.01877 2.85743 99.0 0.02092 251.08703 6.3492e-19
1489 0.0 1552194 2.29022 9.07517 0.0479 8.59348 0.09587 -3.28822 2.01865 8.85532 9.07517 0.91721 -8.89731 0.39063 0.80481 2.42713 99.0 0.04841 17.05967 2.572e-19
1490 0.01 1552330 1.02921 9.19613 0.86729 7.39197 0.18975 -2.1569 2.94567 9.0245 9.19613 2.79197 -8.58801 0.56477 0.35541 1.78166 99.0 0.86804 19.69473 1.4386000000000001e-19
1491 0.3 1553175 0.01191 8.03016 0.93703 6.53781 0.04367 -3.39118 3.4085 8.00991 8.03016 1.07501 -7.97795 1.26336 0.00408 1.82402 99.0 0.9367 27.10249 3.4005e-19
1492 0.3 1553199 0.0107 8.26136 1.93654 7.24929 0.18634 -1.04679 3.97946 8.23648 8.26136 1.83068 -7.97718 1.18461 0.00368 1.52159 99.0 1.93187 218.68502 2.5698e-19
1493 0.29 1553617 0.01304 7.96844 0.35638 6.85401 0.75903 -1.98932 2.61935 7.94324 7.96844 0.93259 -7.97897 1.38941 0.00444 2.44139 99.0 0.3563 26.12891 8.386200000000001e-20
1494 0.3 1553822 0.01178 7.778 1.71585 7.64067 0.04856 -1.18931 3.84302 7.75373 7.778 0.60152 -7.97584 1.2026 0.00404 1.5845 99.0 1.71059 53.7539 1.2168e-19
1495 0.03 1553832 0.27144 10.03864 0.41052 7.01586 1.4761 -2.73306 1.94065 9.91384 10.03864 60.69849 -8.11023 1.27957 0.09293 3.1965 99.0 0.41047 26.87557 4.621e-19
1496 0.01 1553915 0.56761 9.02094 0.10493 8.12712 0.02397 -1.43195 2.89633 8.87238 9.02094 3.22737 -8.35521 0.84117 0.19246 2.01165 99.0 0.10562 82.0972 3.6575e-19
1497 0.0 1553986 1.51566 9.31401 0.94215 8.15465 0.30924 -2.90964 2.64018 9.12623 9.31401 2.53706 -8.74651 0.45181 0.53046 1.91219 99.0 0.94274 7.66126 1.3972e-19
1498 0.0 1554065 1.70867 9.09993 0.12892 8.39221 0.13852 -1.75149 1.57161 8.89887 9.09993 1.2609 -8.78723 0.6204 0.59866 3.38447 99.0 0.12975 22.74799 6.327600000000001e-19
1499 0.07 1554107 0.11539 9.74417 1.70069 8.20492 1.17299 -1.68973 3.96267 9.65202 9.74417 50.12901 -7.9312 1.17948 0.03859 1.49396 99.0 1.69385 26.61666 1.0928e-19
1500 -0.01 1554108 2.88732 10.61545 0.17888 0.44396 0.10423 -3.75519 2.1124 10.34541 10.61545 1.02078 -10.32637 -1.1101 2.01509 1.04242 2.83026 0.17927 73.90326 2.0204e-19
1501 0.0 1554291 1.81286 9.78149 0.65326 7.94808 0.27804 -2.05264 2.37552 9.58666 9.78149 5.97793 -8.81697 0.42385 0.63778 2.07696 99.0 0.65501 9.92821 4.9999e-19
1502 0.3 1554384 0.01224 8.08791 0.48063 7.01931 0.12237 -3.82326 3.91365 8.0679 8.08791 1.2279 -7.97928 1.19319 0.00418 1.54993 99.0 0.48018 34.89527 2.0115e-19
1503 0.0 1554556 1.87905 9.94502 0.17609 5.62463 0.52959 -1.66484 2.95737 9.741 9.94502 7.93342 -8.83486 0.29252 0.66918 1.4786 99.0 0.1765 62.94097 1.8838e-19
1504 0.0 1554687 2.64385 9.75423 0.26907 7.15527 1.35429 -2.07039 1.58041 9.53922 9.75423 3.80495 -8.98414 0.39825 0.97019 2.99339 99.0 0.26948 14.41653 6.1595e-20
1505 0.29 1554915 0.01433 8.71307 0.19745 6.99658 1.17536 -1.82559 2.86307 8.69066 8.71307 5.17991 -7.97685 1.34846 0.00487 2.21883 99.0 0.19746 21.86859 1.3865e-19
1506 0.3 1555717 0.01074 7.41459 0.24406 6.60682 0.32843 -1.88916 2.06227 7.3994 7.41459 0.26052 -7.98377 1.49697 0.0037 3.12758 99.0 0.24398 50.32761 2.1561000000000001e-19
1507 0.3 1556078 0.01016 8.09979 1.92791 7.05799 0.00757 -1.04325 3.78151 8.07968 8.09979 1.26195 -7.97842 1.21087 0.00351 1.61673 99.0 1.92327 396.17647 3.5015e-19
1508 0.21 1556577 0.03068 8.61263 0.23565 6.80663 0.399 -1.56079 1.86366 8.5685 8.61263 4.11037 -7.95563 1.53785 0.01027 3.43851 99.0 0.23558 22.80746 2.0839e-18
1509 0.0 1557132 2.41731 10.51296 0.20507 6.56127 0.65574 -2.3132 2.28065 10.29978 10.51296 22.7464 -8.93991 0.29728 0.87517 1.9898 99.0 0.20512 98.32371 8.9073e-19
1510 0.3 1557587 0.01128 8.52594 0.56019 7.33864 0.42443 -2.37736 2.72068 8.50769 8.52594 3.36661 -7.98115 1.37259 0.00387 2.34761 99.0 0.55947 37.91835 8.101900000000001e-19
1511 0.05 1557674 0.16229 10.28717 0.45803 7.96309 1.33394 -2.37312 2.26476 10.18427 10.28717 146.66448 -7.9678 1.38833 0.05425 2.78923 99.0 0.4581 33.72482 1.2173e-18
1512 0.01 1557900 0.67749 8.60164 0.56988 7.78827 0.15747 -2.84517 2.58274 8.44679 8.60164 1.02563 -8.41996 0.8389 0.22899 2.22925 99.0 0.57019 9.21275 9.1415e-20
1513 0.3 1558001 0.01066 7.70052 0.28647 7.44095 0.8728 -2.57384 1.5941 7.68484 7.70052 0.50323 -7.98369 1.60154 0.00367 3.98001 99.0 0.28635 60.82169 1.5905e-19
1514 0.01 1558058 0.63966 9.20273 1.36642 7.55201 0.85827 -2.54053 1.65109 9.05084 9.20273 4.205 -8.40723 1.01744 0.22162 3.50549 99.0 1.36116 35.52537 2.0898000000000002e-19
1515 0.28 1558097 0.01619 7.81624 1.1729 6.68963 0.03947 -1.4482 3.33327 7.78652 7.81624 0.65689 -7.96867 1.2739 0.0055 1.8669 99.0 1.17063 17.45267 1.8852e-19
1516 -0.02 1558594 1.28355 9.26387 0.02068 0.28388 0.2611 -2.45044 1.5577 9.03941 9.26387 0.37984 -9.46573 -0.08703 0.73743 3.27735 99.0 0.0207 60.349 1.5844e-19
1517 0.3 1558816 0.0107 7.32863 0.9407 6.85985 0.5625 -3.6538 1.77945 7.31144 7.32863 0.21374 -7.98102 1.55824 0.00368 3.60217 99.0 0.94039 118.08992 1.3609e-19
1518 0.3 1558959 0.01085 8.87842 1.91536 7.09783 0.78068 -1.05913 3.96424 8.85525 8.87842 7.58001 -7.97677 1.1866 0.00373 1.52826 99.0 1.91038 88.43807 2.2097000000000003e-19
1519 0.3 1558977 0.01218 7.74817 1.69927 6.93508 0.07995 -1.29556 3.80677 7.72237 7.74817 0.56159 -7.97495 1.20734 0.00416 1.6037 99.0 1.69372 99.55442 1.0230000000000001e-19
1520 -0.08 1559138 0.89323 9.34008 0.00496 0.09958 0.06424 -2.77954 1.5719 9.10628 9.34008 0.043 -10.47393 -1.10314 0.69254 3.3396 3.965 0.005 320.99409 6.6587e-20
1521 0.3 1559159 0.01038 7.7802 0.24547 6.92824 0.80157 -2.41416 1.68055 7.76502 7.7802 0.60457 -7.9845 1.58101 0.00358 3.79624 99.0 0.24539 130.18068 2.5107e-19
1522 0.3 1559256 0.01094 8.52802 1.35598 7.3966 0.4304 -3.43011 3.16568 8.50701 8.52802 3.38275 -7.97854 1.29991 0.00376 1.98511 99.0 1.35239 35.6748 4.915800000000001e-19
1523 0.3 1559680 0.01063 7.93696 0.27653 6.52226 0.68041 -2.01899 2.06317 7.91955 7.93696 0.86738 -7.98374 1.49678 0.00366 3.126 99.0 0.27642 46.02542 3.2061000000000003e-19
1524 0.01 1559983 0.95905 9.68245 1.03411 7.83904 0.78921 -2.54022 3.14 9.51298 9.68245 9.2167 -8.56074 0.57498 0.3251 1.66419 99.0 1.03349 3.6673 7.9313e-20
1525 0.01 1560121 0.48201 9.15711 1.08472 8.01798 0.29613 -2.66961 3.95615 9.01289 9.15711 4.99528 -8.29727 0.74555 0.16375 1.37859 99.0 1.08327 12.19339 8.398e-20
1526 0.3 1560183 0.01034 7.58008 0.88342 6.88013 0.39306 -3.37378 1.55765 7.5631 7.58008 0.38136 -7.98179 1.61037 0.00357 4.06189 99.0 0.88286 92.97714 5.840500000000001e-19
1527 0.3 1560479 0.01099 7.35361 1.10011 7.24712 0.03056 -1.40019 1.93779 7.33384 7.35361 0.22639 -7.97928 1.52327 0.00378 3.32247 99.0 1.09889 66.97147 4.2748000000000003e-19
1528 0.15 1560510 0.05565 7.85749 1.27408 7.00004 0.11541 -1.71715 3.25251 7.79208 7.85749 0.7064 -7.94848 1.27044 0.01859 1.91222 99.0 1.27056 20.03331 6.9626e-20
1529 0.3 1560511 0.01042 9.0095 1.97269 6.70828 0.73607 -1.01921 3.99038 8.98797 9.0095 10.25073 -7.97764 1.1832 0.00359 1.51671 99.0 1.96821 270.75035 3.367e-19
1530 0.3 1560861 0.01083 8.59242 1.56976 7.18724 0.65788 -2.74218 3.66052 8.57178 8.59242 3.92342 -7.97811 1.22744 0.00372 1.67974 99.0 1.56504 66.94159 2.0687000000000002e-19
1531 0.0 1560937 2.02075 9.72929 0.13091 7.92771 1.10076 -2.80319 2.05301 9.51611 9.72929 4.95112 -8.8534 0.42216 0.71385 2.3848 99.0 0.13177 16.96706 7.431e-20
1532 0.3 1560955 0.0105 8.32913 1.82175 6.8717 0.45513 -1.21315 3.96984 8.30686 8.32913 2.13982 -7.97814 1.18587 0.00362 1.52599 99.0 1.8168 100.98623 1.6153e-19
1533 0.21 1561081 0.03064 8.40849 0.22608 7.17365 0.24763 -1.47082 2.71243 8.36405 8.40849 2.56888 -7.96502 1.37149 0.01028 2.34089 99.0 0.22602 63.06973 5.4986e-19
1534 0.3 1561126 0.01095 8.10533 1.63455 7.34355 0.16368 -3.91061 3.98742 8.08425 8.10533 1.27815 -7.97786 1.18358 0.00377 1.51787 99.0 1.62961 119.35446 1.9395e-19
1535 0.3 1561269 0.01033 7.9761 0.38566 6.53496 0.21048 -1.66544 3.00203 7.96117 7.9761 0.94919 -7.98396 1.32573 0.00356 2.10742 99.0 0.38563 127.481 2.9591000000000003e-19
1536 -0.05 1561722 0.92962 9.19712 0.00451 0.15124 0.0423 -2.54554 1.5455 8.96869 9.19712 0.17424 -9.72346 -0.33779 0.64505 3.44017 99.0 0.005 42.3535 1.5578e-19
1537 0.29 1561861 0.01304 7.54107 1.52628 6.95856 0.04836 -1.29281 3.66139 7.5153 7.54107 0.34859 -7.97395 1.22727 0.00444 1.67524 99.0 1.52135 72.75455 7.4512e-20
1538 0.3 1561887 0.01053 7.69814 0.26868 7.27324 0.43889 -1.31398 2.08575 7.6842 7.69814 0.50049 -7.98407 1.49212 0.00363 3.09271 99.0 0.26858 45.80547 2.5403e-19
1539 0.3 1561947 0.01122 7.65131 0.63048 7.1747 0.78668 -2.61464 1.97441 7.63016 7.65131 0.44914 -7.98064 1.51534 0.00385 3.26349 99.0 0.62967 55.25597 1.248e-19
1540 0.3 1561956 0.01111 7.65214 0.64276 7.30269 0.07057 -3.63815 3.15358 7.63412 7.65214 0.45018 -7.98087 1.30178 0.00381 1.99376 99.0 0.6419 87.56747 1.7291000000000002e-19
1541 0.28 1561992 0.01603 7.33427 1.25237 7.1134 0.05766 -1.4874 3.14499 7.30323 7.33427 0.21653 -7.96983 1.30297 0.00542 1.999 99.0 1.24926 61.76741 6.192000000000001e-20
1542 0.0 1562032 2.18382 9.25774 0.03145 7.52845 0.50003 -2.106 1.53964 9.0428 9.25774 1.41872 -8.89915 0.49387 0.79159 3.27953 99.0 0.03167 56.81096 3.0233e-19
1543 0.13 1562086 0.06436 7.94025 0.05359 7.57824 0.06577 -2.77075 3.90417 7.8697 7.94025 0.87399 -7.94404 1.18969 0.0215 1.53239 99.0 0.05368 47.59182 6.3631e-20
1544 0.01 1562391 0.67985 9.26639 0.92539 7.57742 0.5863 -2.43905 2.52028 9.11435 9.26639 4.99386 -8.43214 0.83049 0.23465 2.30337 99.0 0.92582 17.0866 1.5050000000000001e-19
1545 -0.01 1562425 3.44031 9.84717 0.03838 0.73401 0.24883 -2.29446 1.60938 9.57092 9.84717 0.49832 -9.8808 -0.56124 2.11577 1.83967 99.0 0.03872 45.94852 1.8277e-19
1546 0.0 1562461 1.39234 9.07134 0.0979 7.59612 0.48902 -1.94146 1.90958 8.87944 9.07134 1.53161 -8.71131 0.63565 0.48801 2.86383 99.0 0.0988 36.68632 1.6468000000000002e-19
1547 0.07 1562539 0.11999 9.85608 0.35121 7.2083 1.30572 -2.81396 2.56075 9.75785 9.85608 57.12488 -7.95338 1.38301 0.04057 2.4576 99.0 0.35129 16.4737 4.2684000000000003e-19
1548 0.26 1562587 0.01937 7.53699 0.83796 7.25137 0.05084 -1.74851 3.24549 7.50688 7.53699 0.34534 -7.96611 1.28585 0.00653 1.92395 99.0 0.83711 34.02005 9.7395e-20
1549 0.01 1562676 0.68018 9.08381 1.05635 7.06759 0.21532 -2.44601 3.00518 8.92903 9.08381 3.1062 -8.4332 0.71424 0.23084 1.83472 99.0 1.05534 10.71869 1.3341e-19
1550 0.14 1562707 0.05768 8.18837 1.47764 7.59831 0.08467 -1.70599 2.92136 8.11829 8.18837 1.54746 -7.93834 1.33236 0.01931 2.15095 99.0 1.47204 20.63944 2.5534e-19
1551 0.3 1562888 0.01081 9.40833 0.9286 7.55032 1.69322 -2.61615 2.0985 9.39009 9.40833 25.67884 -7.98064 1.4895 0.00372 3.07408 99.0 0.92823 45.6635 4.7113e-19
1552 0.19 1563179 0.03789 8.0862 0.05981 6.86863 0.42896 -3.27811 1.54823 8.03743 8.0862 1.22306 -7.954 1.60481 0.01268 4.04832 99.0 0.05986 15.16865 8.689700000000002e-19
1553 0.02 1563449 0.30899 8.98033 0.27466 7.65375 0.15501 -1.95599 2.85665 8.85445 8.98033 4.52705 -8.14911 1.0692 0.10488 2.11782 99.0 0.27462 23.93966 3.6970000000000004e-19
1554 0.29 1563479 0.01259 8.83399 0.78154 5.43264 0.8622 -2.06159 2.0752 8.81313 8.83399 6.84295 -7.97749 1.49429 0.0043 3.10757 99.0 0.78064 17.21955 1.1142e-18
1555 -0.06 1563598 1.77605 9.92914 0.05168 0.13593 0.22399 -1.83628 1.62734 9.66473 9.92914 0.00522 -11.93812 -2.60462 1.50702 2.37234 3.23578 0.0523 33.21258 2.5910999999999996e-21
1556 0.1 1563651 0.08941 8.64472 0.78519 7.5265 0.13792 -2.46398 2.92066 8.5626 8.64472 4.23362 -7.94712 1.32569 0.03032 2.13597 99.0 0.78471 49.93611 4.613500000000001e-19
1557 0.3 1563680 0.01099 8.26722 1.90712 7.8467 0.17382 -1.08174 3.95967 8.24354 8.26722 1.85554 -7.97671 1.18719 0.00378 1.53058 99.0 1.9023 390.52262 2.7176e-19
1558 0.07 1563822 0.11369 8.76652 0.50328 6.99857 0.62057 -1.78132 1.94527 8.67615 8.76652 5.22591 -7.9357 1.50309 0.03828 3.26622 99.0 0.50271 13.28877 5.564700000000001e-19
1559 0.3 1563990 0.01128 8.01138 0.20955 6.92783 0.49277 -1.85003 2.31966 7.99534 8.01138 1.02951 -7.98291 1.44559 0.00387 2.77799 99.0 0.20952 19.03632 2.9824e-19
1560 0.3 1564084 0.01119 8.29165 1.69476 6.99525 0.47194 -2.17012 3.62545 8.26835 8.29165 1.96292 -7.97723 1.23233 0.00384 1.69796 99.0 1.68934 119.19527 1.6699000000000003e-19
1561 0.3 1564315 0.01082 7.3914 0.28493 7.36111 0.55 -2.09311 1.78365 7.37521 7.3914 0.24697 -7.98317 1.55729 0.00372 3.59421 99.0 0.28481 143.56574 1.5196000000000002e-19
1562 0.0 1564480 1.67012 9.10074 1.04521 8.22844 0.22374 -2.31506 2.40354 8.91383 9.10074 1.41183 -8.78196 0.46272 0.58029 2.10071 99.0 1.04442 8.0284 1.2268000000000002e-19
1563 0.29 1565090 0.01296 8.34728 1.84403 7.14139 0.80577 -1.13557 3.94959 8.3195 8.34728 2.23115 -7.97257 1.1885 0.00442 1.53279 99.0 1.83853 128.80488 5.4733e-20
1564 0.3 1565315 0.01115 7.55337 0.30863 7.10821 0.60868 -1.73938 2.06975 7.53485 7.55337 0.3586 -7.9824 1.49542 0.00383 3.11563 99.0 0.30851 63.18963 1.1982000000000002e-19
1565 0.02 1565695 0.37563 8.75587 0.33712 7.85579 0.59249 -2.32778 1.61077 8.62349 8.75587 2.38832 -8.21054 1.23989 0.12724 3.75383 99.0 0.33727 17.763 3.2525e-19
1566 0.18 1565797 0.04176 7.67963 0.04873 6.68051 0.03926 -2.97207 3.19644 7.62553 7.67963 0.47961 -7.94766 1.29173 0.01399 1.95042 99.0 0.04876 37.62632 9.4955e-20
1567 0.3 1566009 0.01069 7.66773 0.26645 6.99178 0.0459 -1.20263 2.97458 7.65189 7.66773 0.46664 -7.98354 1.33016 0.00368 2.12884 99.0 0.26635 121.91809 2.2121e-19
1568 0.29 1566042 0.01276 7.32565 0.25006 7.10479 0.14215 -1.80167 1.88432 7.30612 7.32565 0.21228 -7.97961 1.53488 0.00435 3.41268 99.0 0.24996 45.39396 3.1989000000000005e-19
1569 0.3 1566823 0.01023 8.78442 1.97061 7.57434 0.50738 -1.01935 3.99543 8.76326 8.78442 6.10477 -7.97808 1.18254 0.00353 1.51447 99.0 1.96612 433.92036 3.7127e-19
1570 0.0 1566989 3.01206 11.23395 0.03337 7.0801 2.70332 -2.32947 1.56725 11.00152 11.23395 96.16622 -9.02662 0.34284 1.09389 2.93 99.0 0.03364 42.04891 5.2969e-20
1571 0.01 1567265 1.19722 9.1389 1.07046 7.43843 0.3436 -2.63962 2.99826 8.96895 9.1389 2.20593 -8.65104 0.49729 0.41944 1.68028 99.0 1.06924 6.75518 7.1627e-20
1572 0.01 1567287 0.9804 10.02263 0.24562 7.83288 1.46285 -1.9651 2.59707 9.85216 10.02263 19.33898 -8.56507 0.66063 0.3396 2.10973 99.0 0.24584 18.2722 5.9182e-20
1573 0.3 1567520 0.01178 7.79421 0.42597 7.42313 0.49193 -2.07069 2.23429 7.77444 7.79421 0.62439 -7.97924 1.46221 0.00403 2.88641 99.0 0.42581 17.62877 2.2114000000000004e-19
1574 0.19 1567548 0.03705 7.60332 0.0479 6.71207 0.03446 -2.268 2.92362 7.55465 7.60332 0.40232 -7.9516 1.33684 0.01239 2.16069 99.0 0.04794 40.22133 1.197e-19
1575 -0.0 1567550 2.7794 11.45182 0.06717 1.27732 1.5564 -1.76712 2.06548 11.21076 11.45182 95.23426 -9.23535 0.01767 1.24409 1.88434 99.0 0.06793 29.03721 4.580000000000001e-19
1576 0.3 1567730 0.01016 8.20949 1.91037 7.54053 0.00802 -1.03955 3.82688 8.18877 8.20949 1.62459 -7.9785 1.20476 0.00351 1.59424 99.0 1.90568 315.1956 4.1200000000000005e-19
1577 0.3 1567756 0.01037 8.15913 1.95782 7.11137 0.01762 -1.01938 3.98383 8.13759 8.15913 1.44671 -7.97783 1.18405 0.00358 1.51974 99.0 1.95324 334.6071 3.2896e-19
1578 0.23 1568418 0.02727 7.673 0.04989 7.72511 0.02386 -2.20618 3.29833 7.63203 7.673 0.47234 -7.9579 1.27927 0.00914 1.88491 99.0 0.04993 57.57532 1.2653e-19
1579 0.29 1568646 0.01412 7.95593 0.42639 6.96213 0.81728 -2.45239 2.12954 7.92698 7.95593 0.90239 -7.97685 1.48212 0.0048 3.02309 99.0 0.42634 47.97546 8.2373e-20
1580 0.01 1568685 0.97449 10.01243 0.05196 7.55572 1.17108 -3.1037 1.51655 9.83512 10.01243 19.0861 -8.55898 0.88504 0.3341 3.77251 99.0 0.05241 30.36367 6.885400000000001e-19
1581 0.2 1568812 0.0355 8.65699 0.57443 7.29082 0.71313 -2.56775 2.06121 8.60795 8.65699 4.55239 -7.95034 1.4945 0.01196 3.11263 99.0 0.57349 16.24856 6.9519e-19
1582 0.07 1569114 0.11606 8.17606 1.0157 7.06929 0.13756 -2.87702 3.93427 8.08922 8.17606 1.31605 -7.95897 1.18213 0.03895 1.5083 99.0 1.01541 33.90851 5.1193e-20
1583 0.14 1569235 0.05888 7.86646 1.32265 7.26852 0.10691 -1.85819 3.52934 7.79571 7.86646 0.73741 -7.94781 1.2292 0.01968 1.72733 99.0 1.31818 42.42341 5.9287e-20
1584 0.0 1569795 1.93045 9.49917 1.64264 9.46136 0.03121 -3.01989 2.07561 9.30369 9.49917 2.9753 -8.83478 0.4604 0.66912 2.40921 99.0 1.63569 20.87969 6.3851e-19
